캠핑장명,운영기관,관리기관,업종,주소,주요시설,화장실(개),샤워실(개),반려동물_동반여부,전화번호,예약페이지,대표사진,데크사이트,파쇄석사이트,카라반사이트,시도,시군구,경도,위도
캠프원,민간,직영,자동차야영장,경기 포천시 이동면 새낭로 621-13,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,운동시설",1,1,가능(소형견),,,https://gocamping.or.kr/upload/camp/100401/thumb/thumb_720_7889wlEUQkWgrxYjQPTHsVAz.jpg,23,0,0,경기도,포천시,127.3263447,38.0321686
캠프원오토캠핑,민간,직영,"일반야영장,글램핑",경상북도 청도군 매전면 호화리 450-6,"전기,장작판매,온수,트렘폴린,물놀이장,운동시설,마트.편의점",3,2,불가능,054-371-0606,http://camp-1.com/,https://gocamping.or.kr/upload/camp/3056/thumb/thumb_720_5891mkS2RHVJL7WPH7WNp4fJ.jpg,227,0,0,경상북도,청도군,128.850980447291,35.6354921758883
캠프위드펫&애견글램핑,민간,직영,글램핑,경기 가평군 청평면 호명리길 57-60,"전기,무선인터넷,장작판매,온수,운동시설",0,0,불가능,031-584-5043,https://naver.me/G3hfZ4Vq,https://gocamping.or.kr/upload/camp/100595/thumb/thumb_720_40598SS8Y75nXCwuTplZSBa1.jpg,0,0,0,경기도,가평군,127.4609008,37.7241632
캠프정감,민간,직영,일반야영장,충남 아산시 송악면 외암로 176,"전기,무선인터넷,장작판매,온수,물놀이장,운동장,마트.편의점",20,20,가능,,https://www.camfit.co.kr/camp/6538cc8fb11808001e696a34,https://gocamping.or.kr/upload/camp/101003/thumb/thumb_720_4041QZ7bCyP1x20HIYkGYvHP.jpg,20,0,0,충청남도,아산시,126.9901457,36.6673666
캠프타임 캠핑장,민간,직영,자동차야영장,충남 보령시 청소면 송덕신송길 219,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,운동시설",1,1,가능,507-1494-419,,https://gocamping.or.kr/upload/camp/101144/thumb/thumb_720_5575R5t99rB2dFNU7FKgRjOr.jpg,6,7,7,충청남도,보령시,126.5702452,36.4615458
캠프팔봉,민간,직영,일반야영장,충북 충주시 대소원면 팔봉향산길 45-1,"전기,무선인터넷,장작판매,온수,운동시설",5,6,불가능,010-2589-3977,https://www.camfit.co.kr/camp/65dc0a6c69fb30001ec2b75d,https://gocamping.or.kr/upload/camp/101202/thumb/thumb_720_0406RyZy9e2kDkESRP2573OA.jpg,23,0,0,충청북도,충주시,127.924314054748,36.9015670879727
캠프포레,민간,직영,"일반야영장,글램핑",경남 양산시 원동면 청수골길 106,"전기,장작판매,온수,트렘폴린,물놀이장,놀이터,운동시설",2,1,가능(소형견),010-3571-0875,,https://gocamping.or.kr/upload/camp/7901/thumb/thumb_720_07333XpOitNn17PCSowh1rdv.jpg,0,0,0,경상남도,양산시,129.017492275282,35.5217640132366
캠프하다,민간,직영,일반야영장,강원 홍천군 서면 개야마을길 68-27,"전기,무선인터넷,장작판매,온수,물놀이장,운동시설,마트.편의점",0,0,가능(소형견),0507-1315-8336,https://naver.me/F2w3xY1p,https://gocamping.or.kr/upload/camp/100547/thumb/thumb_720_83184itRjcOcaLQZUnXJ611P.jpg,30,0,0,강원도,홍천군,127.6318623,37.6929172
캠프히어,민간,직영,카라반,전북특별자치도 전주시 완산구 외원당길 10 (대성동),"전기,무선인터넷,장작판매,온수,물놀이장,산책로,마트.편의점",5,6,불가능,010-2373-1181,https://naver.me/G4W56Ylf,https://gocamping.or.kr/upload/camp/101364/thumb/thumb_720_9476qtEwJLXbwbE9pQagJpS0.jpg,10,0,0,전라북도,전주시,127.1657404,35.8010252
캠프힐 올되다 캠핑장,민간,직영,일반야영장,경북 고령군 덕곡면 덕운로 666,,0,0,,,,,0,0,0,경상북도,고령군,128.223581704929,35.7830559600019
캠플336캠핑장,민간,직영,자동차야영장,전남광주통합특별시 화순군 동복면 연둔리 336,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,운동시설",38,38,가능,061-803-0336,https://www.cample336.com/bbs/board.php?bo_table=yb_room01,https://gocamping.or.kr/upload/camp/100699/thumb/thumb_720_2032yftonqz7iSjAybc8qaAV.jpg,14,0,0,전남광주통합특별시,화순군,127.1154886,35.0419301
캠플레이 캠핑장,민간,직영,자동차야영장,경기 가평군 상면 비룡로 1610-15,"전기,무선인터넷,장작판매,온수,산책로",2,2,가능,,https://cafe.naver.com/campplay3333,https://gocamping.or.kr/upload/camp/7212/thumb/thumb_720_7893y3DmW2wGNF8YShJ4TwZU.jpg,15,0,0,경기도,가평군,127.6160072,38.1647214
캠피언 카라반 글램핑 캠핑장,민간,직영,일반야영장,경북 경주시 새골길 49-107 (구정동),,0,0,불가능,0507-1365-9815,http://campian.co.kr/reserve,,0,0,0,경상북도,경주시,129.300214,35.7885645
캠핑 굄성,민간,직영,일반야영장,충남 홍성군 홍북읍 홍북로 810,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,운동시설,마트.편의점",20,20,가능(소형견),0507-1448-1232,https://www.camfit.co.kr/camp/636c59a252306e002032af00,https://gocamping.or.kr/upload/camp/100721/thumb/thumb_720_2501R5kd2C2MmS370Qdb2F7V.jpg,6,8,6,충청남도,홍성군,126.7183498,36.6569912
캠핑 도래,민간,직영,일반야영장,경남 밀양시 단장면 도래재로 332,,0,0,,,,,0,0,0,경상남도,밀양시,128.936058453824,35.5492481351007
캠핑 돗가비,민간,직영,자동차야영장,경남 밀양시 산내면 임고6길 13-19,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장",0,0,가능(소형견),,,https://gocamping.or.kr/upload/camp/100850/thumb/thumb_720_2038mvGkftcKGqsuBQYkfKPc.jpg,9,0,0,경상남도,밀양시,128.8713538,35.5728961
캠핑 앨리스,민간,직영,"자동차야영장,카라반",경기 양평군 양동면 양동로 1112,"전기,무선인터넷,장작판매,온수,물놀이장,산책로,운동장",1,2,불가능,031-772-0923,camping-alice.co.kr,,0,0,0,경기도,양평군,127.7326408,37.4732729
캠핑 유유자적,민간,직영,자동차야영장,대구 달성군 가창면 우록3길 64-1,"전기,무선인터넷,장작판매,온수,마트.편의점",8,8,불가능,010-8588-2730,,https://gocamping.or.kr/upload/camp/101750/thumb/thumb_720_7590eaQesGMDDNXcTv2ndpw8.jpg,4,2,2,대구광역시,달성군,128.631146851762,35.7134588944037
캠핑 포에버,민간,직영,일반야영장,강원특별자치도 원주시 신림면 석동구미길 104,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,운동시설",19,19,가능,,,https://gocamping.or.kr/upload/camp/101187/thumb/thumb_720_8009lsjII0zELLXpOMBI3Uko.jpg,19,0,0,강원도,원주시,128.0509980,37.2167010
캠핑 폴라리스,,직영,일반야영장,강원특별자치도 평창군 봉평면 흥정계곡4길 117-11,,0,0,,,,,0,0,0,강원특별자치도,평창군,128.312079189305,37.6518578989891
"캠핑, 다시 또 여기",,직영,일반야영장,경상남도 밀양시 단장면 표충로 78-33,,0,0,,,,,0,0,0,경상남도,밀양시,128.849564872393,35.5071488711914
캠핑130,,직영,일반야영장,경상북도 칠곡군 석적읍 석적로 130,,0,0,,,,,0,0,0,경상북도,칠곡군,128.400692276259,36.0100647347034
캠핑7604,민간,직영,자동차야영장,경기 연천군 신서면 윗대광길 49-7,"전기,무선인터넷,장작판매,온수,마트.편의점",3,6,불가능,031-834-5693,,https://gocamping.or.kr/upload/camp/101133/thumb/thumb_720_4950pL461Kx1b4Dh1q90oIfk.jpg,26,0,0,경기도,연천군,127.1246676,38.1977884
캠핑808,민간,직영,자동차야영장,충북 충주시 동량면 미라실로 689-1,"전기,무선인터넷,장작판매,온수,놀이터,운동시설",4,4,가능(소형견),010-4474-8089,https://camping808.com/reservation/schedule,https://gocamping.or.kr/upload/camp/100298/thumb/thumb_720_200701XcWJ7LMwvso2JHho5s.jpg,32,8,2,충청북도,충주시,128.048546701559,37.0097946541387
캠핑in곡성,민간,직영,일반야영장,전남광주통합특별시 곡성군 고달면 고산로 406,"전기,장작판매,온수,물놀이장,마트.편의점",0,0,불가능,,,https://gocamping.or.kr/upload/camp/7793/thumb/thumb_720_5792CmG8mLVInLBme09gyzvx.jpg,0,0,0,전남광주통합특별시,곡성군,127.3738456,35.2955759
캠핑가는 날,민간,직영,일반야영장,경남 밀양시 산내면 얼음골로 134-48,,0,0,불가능,,,https://gocamping.or.kr/upload/camp/100425/thumb/thumb_720_18671eEGAwEDYIEcf7GTwluL.jpg,0,0,0,경상남도,밀양시,128.981226433067,35.579476526774
캠핑노리,민간,직영,"일반야영장,글램핑",충남 공주시 정안면 느진묵길 91,"전기,무선인터넷,장작판매,온수,물놀이장,산책로,마트.편의점",6,10,가능,0507-1436-9655,https://naver.me/xLsjm0oH,https://gocamping.or.kr/upload/camp/101559/thumb/thumb_720_3827jbefWtBHm8HQM84CHzp5.jpg,13,1,0,충청남도,공주시,127.081777482451,36.5554286807012
캠핑드림캠핑장,민간,직영,일반야영장,충남 태안군 근흥면 용도로 410-80,"전기,무선인터넷,장작판매,온수,놀이터,운동시설,마트.편의점",4,4,가능(소형견),,https://www.camfit.co.kr/camp/62ce2f7bae9432001f6e2790,https://gocamping.or.kr/upload/camp/100452/thumb/thumb_720_6162BCLNrjqZJvZNUQvMOKcx.jpg,12,19,7,충청남도,태안군,126.2327666,36.7024877
캠핑라운드,민간,직영,일반야영장,경남 양산시 상북면 구소석5길 20,,0,0,불가능,010-9573-0053,,https://gocamping.or.kr/upload/camp/3071/thumb/thumb_720_3655UTUi7uztNE8Ngif26Set.jpg,0,0,0,경상남도,양산시,129.0635012,35.4029645
캠핑배내,민간,직영,일반야영장,경남 양산시 원동면 청수골길 43-21,"전기,무선인터넷,물놀이장",1,1,불가능,052-264-1999,,https://gocamping.or.kr/upload/camp/3178/thumb/thumb_720_1697bqTqASwaQe2mk1E6KdnY.jpg,0,0,0,경상남도,양산시,129.0093185,35.5235475
캠핑산 야영장,민간,직영,일반야영장,강원특별자치도 횡성군 서원면 양서동로 377,,0,0,불가능,,,,0,0,0,강원도,횡성군,127.7976522064,37.4592093887739
캠핑스테이,,직영,일반야영장,강원특별자치도 강릉시 왕산면 노추산로 305-34,,0,0,,,,,0,0,0,강원특별자치도,강릉시,128.715970915148,37.5483043575949
캠핑스테이 청포대,민간,직영,일반야영장,충남 태안군 남면 청포대길 88,"전기,무선인터넷,장작판매,온수,물놀이장,산책로,마트.편의점",16,14,불가능,010-5768-9982,https://naver.me/5bVSKrOR,https://gocamping.or.kr/upload/camp/101329/thumb/thumb_720_4048aNZ3GVz74VHFzEBZnzNW.jpg,13,0,0,충청남도,태안군,126.3023810,36.6418910
캠핑스토리,민간,직영,"일반야영장,글램핑",제주특별자치도 제주시 애월읍 하소로 746,"전기,무선인터넷,장작판매,온수,트렘폴린,운동시설",1,1,가능(소형견),,,https://gocamping.or.kr/upload/camp/100311/thumb/thumb_720_7658yQuZaUJGKOIq1gY0XBo9.jpg,21,4,0,제주특별자치도,제주시,126.3949476,33.4175616
캠핑아이,민간,직영,일반야영장,전남광주통합특별시 영광군 백수읍 법백로 39,,0,0,불가능,010-7755-0788,,https://gocamping.or.kr/upload/camp/7443/thumb/thumb_720_7557lqug4NVjAtJ9tWTjBmGv.jpg,0,0,0,전남광주통합특별시,영광군,126.4327066,35.3369546
캠핑아지트 오페라,,직영,일반야영장,강원특별자치도 홍천군 내촌면 아홉사리로 164-30,,0,0,,,,,0,0,0,강원특별자치도,홍천군,128.005453578303,37.8024065120794
캠핑어클락,민간,직영,"자동차야영장,카라반,글램핑",경기 가평군 조종면 연인산로474번길 27,"전기,무선인터넷,장작판매,온수,산책로,운동시설",2,2,불가능,031-585-3501,https://camfit.co.kr/camp/6200b4535ed420001e9d2ab8,https://gocamping.or.kr/upload/camp/7214/thumb/thumb_720_8556IWysAdMuPWWj0SF4Sf2m.jpg,18,3,0,경기도,가평군,127.3775713,37.8472754
캠핑에 바나나,민간,직영,일반야영장,충청북도 충주시 산척면 광동길 106-9,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,운동시설,마트.편의점",0,0,가능(소형견),0507-1358-6993,https://m.thankqcamping.com/resv/view.hbb?cseq=4051&chk=sns&go_main=Y,https://gocamping.or.kr/upload/camp/100508/thumb/thumb_720_1763k944Vt0eqdU8PPtyhkbs.jpg,10,4,32,충청북도,충주시,127.975052689829,37.091414614452
캠핑엔조이,민간,직영,일반야영장,경기도 파주시 적성면 윗배우니길 68,"전기,장작판매,온수,물놀이장,놀이터,운동장,운동시설,마트.편의점",2,2,가능(소형견),031-959-1762,캠핏			,https://gocamping.or.kr/upload/camp/101669/thumb/thumb_720_8391vcakj7LsJTE4ZIJHLGEC.jpg,44,0,0,경기도,파주시,126.948075888053,37.9738770226566
캠핑온유,민간,직영,글램핑,울산 울주군 삼동면 보삼길 134-1,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,운동시설,마트.편의점",0,0,가능,,,https://gocamping.or.kr/upload/camp/100529/thumb/thumb_720_7401lovwuXV9GehqT9sK8bK8.jpg,0,0,0,울산광역시,울주군,129.1171908,35.4875384
캠핑옴,,직영,자동차야영장,충청북도 단양군 가곡면 남한강로 1077,,0,0,,,,,0,0,0,충청북도,단양군,128.418854599429,37.0598907496084
캠핑요기야,민간,직영,"일반야영장,침대,TV,에어컨,냉장고,유무선인터넷,난방기구,취사도구",경상북도 김천시 증산면 수도길 208-47,"전기,무선인터넷,장작판매,온수,물놀이장,산책로,마트.편의점",4,4,불가능,010-6734-7779,https://요기야.com,https://gocamping.or.kr/upload/camp/101759/thumb/thumb_720_42567I32EakCvsUC731FRI0L.gif,16,0,0,경상북도,김천시,128.017689767471,35.8906368924732
캠핑주막,,직영,일반야영장,경기도 여주시 북내면 당전로 470,,0,0,가능(소형견),,,,0,0,0,경기도,여주시,127.7165822,37.3485790
캠핑중DOG,민간,직영,자동차야영장,강원 홍천군 북방면 팔봉산로 1802,"전기,무선인터넷,장작판매,온수,물놀이장,산책로,운동시설",1,1,불가능,010-8768-1191,https://café.naver.com/campingjungdog,https://gocamping.or.kr/upload/camp/100677/thumb/thumb_720_7871S3rczQeV9mvQtaelSYEe.jpg,7,4,1,강원도,홍천군,127.7524583,37.7204822
캠핑코리아 카라반오토캠핑장,지자체,직영,일반야영장,충남 태안군 원북면 신두로 689-37,"전기,온수,운동장,운동시설",0,0,불가능,041-675-9006,http://www.camkocaravan.com/bbs/board.php?bo_table=reservation_info,https://gocamping.or.kr/upload/camp/3085/thumb/thumb_720_0228Sd45fB0GafKKYaOoffdN.jpg,7,0,0,충청남도,,126.1828507,36.8340495
캠핑클라쓰,민간,직영,일반야영장,충북 옥천군 청성면 묘금3길 11,"전기,무선인터넷,장작판매,온수,물놀이장,운동시설,마트.편의점",4,4,가능,043-733-7090,https://www.camfit.co.kr/camp/65268ede01e959001eb73389,https://gocamping.or.kr/upload/camp/101122/thumb/thumb_720_1300c1T6w3Je6iocgSr97uFj.jpg,26,0,0,충청북도,옥천군,127.7323400,36.2766530
캠핑킹 관광농원,민간,직영,"일반야영장,자동차야영장",충청남도 예산군 신암면 조곡별리길 100,"온수,트렘폴린,놀이터,마트.편의점",0,0,가능(소형견),0507-1427-7071,https://camfit.co.kr/camp/68fcbf9c697466001d29fe75?keyword=%EC%BA%A0%ED%95%91%ED%82%B9&adultCnt=2&types=autoCamping,https://gocamping.or.kr/upload/camp/102034/thumb/thumb_720_2743vqy8MBjM5li2qNzk6n41.png,31,8,4,충청남도,예산군,126.779329597564,36.7342573845736
캠핑팜,민간,직영,일반야영장,경북 경주시 산내면 대현동골길 80-70,,0,0,불가능,0507-1395-5279,,,0,0,0,경상북도,경주시,129.0587274,35.6911525
캠핑포유야영장,민간,직영,자동차야영장,경기 가평군 북면 싸리재길 66-8,"전기,무선인터넷",1,1,가능(소형견),,,https://gocamping.or.kr/upload/camp/101245/thumb/thumb_720_12174QZgkS5bzBmabJjyZxhB.jpg,0,0,0,경기도,가평군,127.5738844,37.8975905
캠핑플래닛,민간,직영,일반야영장,경기도 포천시 화현면 봉화로 400-134,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,운동시설,마트.편의점",2,2,불가능,031-531-5651,https://cafe.naver.com/dotoricamp,https://gocamping.or.kr/upload/camp/2886/thumb/thumb_720_9348MeLp7rck4RJKm9R9tAHP.jpg,40,0,0,경기도,포천시,127.2845320,37.8860365
캠핑플래닛2,민간,직영,일반야영장,경기도 포천시 화현면 봉화로 400-150,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,마트.편의점",3,3,가능(소형견),010-2398-5651,네이버 (https://naver.me/5BcR4hcA),https://gocamping.or.kr/upload/camp/1057/thumb/thumb_720_5246nNoEtkqUyWATQBzkm5nC.jpg,0,0,0,경기도,포천시,127.285008678578,37.8864758954842
캠핑플레이스 포천점 글램핑&바베큐,민간,직영,"일반야영장,글램핑",경기 포천시 내촌면 내촌로183번길 28-7,,0,0,,031-536-8647,https://m.place.naver.com/accommodation/1974560180/home?businessCategory=camping&entry=plt&subtab=locatio,https://gocamping.or.kr/upload/camp/100359/thumb/thumb_720_3808CFbcSzQAz3PX5U1ISMMy.jpg,0,0,0,경기도,포천시,127.2320417,37.7970616
캠핑하는 집,민간,직영,일반야영장,강원특별자치도 춘천시 동산면 원무동길 303-28 ,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,산책로,마트.편의점",0,0,가능(소형견),010-9196-8339,네이버,https://gocamping.or.kr/upload/camp/3092/thumb/thumb_720_5208ufgFtD4JQBAfwf3O2m2a.jpg,0,0,0,강원특별자치도,춘천시,127.7975464,37.7589083
캠핑힐(Camping hill),민간,직영,일반야영장,충남 홍성군 서부면 서부서길 506,"전기,장작판매,온수",1,1,가능,,,https://gocamping.or.kr/upload/camp/100491/thumb/thumb_720_1908rT7o72iMSC797jsIAmUo.jpg,10,0,0,충청남도,홍성군,126.4644882,36.5868877
캡틴 카라반 글램핑,민간,직영,"일반야영장,카라반,글램핑",경기 가평군 상면 청군로 776-22,"전기,장작판매,온수,물놀이장,마트.편의점,덤프스테이션",5,2,불가능,010-5334-8883,https://naver.me/xH2n2XE9,https://gocamping.or.kr/upload/camp/6951/thumb/thumb_720_4592ewkx9hDxi7TqJHKJZ2tX.jpg,0,0,0,경기도,가평군,127.3713292,37.7806519
컴히어캠프,민간,직영,"일반야영장,침대,TV,에어컨,냉장고,유무선인터넷,난방기구",충청북도 옥천군 청산면 팔음로 6-1,,0,0,,010-7396-1253,,,0,0,0,충청북도,옥천군,127.814498120211,36.3482784309775
